id,nome,nome.1,dia_nasc,mes_nasc,ano_nasc,dia_morte,mes_morte,ano_morte
9847,Olimpia Couto,feminino,,,1947.0,,,
9849,Margot de Mattos Delgado,feminino,,,1945.0,,,
9850,Israel Kislansky,masculino,,,1965.0,,,
9852,Adriana Garibaldi,não cadastrado,,,,,,
9853,Roberto Galvão,masculino,,,1950.0,,,
9854,Marco Giannotti,masculino,,,1966.0,,,
9855,Francisco Gonzalez,masculino,,,1954.0,,,
9856,Hilal Sami Hilal,masculino,24.0,7.0,1952.0,,,
9857,Inimá de Paula,masculino,7.0,12.0,1918.0,13.0,8.0,1999.0
9858,Isolda,feminino,7.0,3.0,1924.0,,,
9859,Clodomiro Lucas,masculino,,,1941.0,,,
9861,Paulina Kaz,feminino,,,1915.0,,,
9862,Andréa Lanna,feminino,17.0,5.0,1957.0,,,
9869,Nelson Luz,masculino,6.0,4.0,1915.0,14.0,5.0,1977.0
9871,Leonardo Maciel,masculino,,,1958.0,,,
9872,Carlos Muniz,masculino,,,1954.0,,,
9873,Armando Mattos,masculino,2.0,2.0,1957.0,,,
9874,Sanzio de Menezes,masculino,4.0,8.0,1946.0,,,
9878,Márcia Novaes,masculino,5.0,10.0,1952.0,,,
9879,Maurício Nacif,masculino,,,1954.0,,,
9881,Fátima Pena,feminino,30.0,4.0,1947.0,,,
9882,Niculitcheff,masculino,18.0,2.0,1960.0,,,
9883,Geraldo Paranhos,masculino,13.0,1.0,1964.0,,,
9885,Clécio Penedo,masculino,14.0,12.0,1936.0,17.0,1.0,2004.0
9886,Marcio Périgo,masculino,,,1949.0,,,
9888,Isabel Pons,feminino,28.0,1.0,1912.0,3.0,6.0,2002.0
9889,Lená Prado,feminino,,,1953.0,,,
9890,Celso Orsini,masculino,4.0,4.0,1958.0,,,
9891,Abraham Palatnik,masculino,19.0,2.0,1928.0,9.0,5.0,2020.0
9894,Chico da Silva,masculino,,,1910.0,6.0,12.0,1985.0
9895,Carmen Herrera,feminino,,,1915.0,,,
9898,Carlos Scliar,masculino,21.0,6.0,1920.0,28.0,4.0,2001.0
9900,Julia Székely,feminino,25.0,1.0,1942.0,,,
9902,Renata Tassinari,feminino,,,1958.0,,,
9903,Tatiana de Oliveira Pinto,feminino,24.0,2.0,1947.0,,,
9904,Eddy Tricerri,masculino,,,1937.0,,,
9905,Dutra Vieira,masculino,29.0,6.0,1952.0,,,
9908,Lucy Villa-Lobos,feminino,,,,,,
9909,Lincoln Volpini,masculino,2.0,4.0,1952.0,,,
9910,Peter Potocky,masculino,,,1901.0,8.0,12.0,1987.0
9912,Eduardo Dias,masculino,19.0,2.0,1872.0,27.0,10.0,1945.0
9914,Fernando Doria,masculino,,,,,,
9915,Dornec,feminino,29.0,9.0,1926.0,,,
9916,Alicia Rossi,feminino,,,1928.0,,,
9917,Edilson Araújo,masculino,23.0,2.0,1950.0,,,
9921,Iná Fantoni,feminino,,,1935.0,,,
9922,Levino Fanzeres,masculino,6.0,6.0,1884.0,,,1956.0
9923,Patricio Farias,masculino,,,1940.0,,,
9925,Fanny Feigenson,feminino,,,1949.0,,,
9926,Nelson Felix,masculino,13.0,3.0,1954.0,,,
9927,Ferenc Kiss,não cadastrado,,,1944.0,,,
9929,Luiz Figueiredo,masculino,,,1944.0,,,
9930,Arnaldo Fiorotti,masculino,9.0,2.0,1963.0,,,
9931,Evani Loureiro Fujiwara,não cadastrado,,,,,,
9932,Mauro Fuke,masculino,,,1961.0,,,
9933,Marco Antonio Teixeira Furtado,não cadastrado,,,,,,
9935,Paul Garfunkel,masculino,9.0,5.0,1900.0,11.0,5.0,1981.0
9936,Marcos Garrot,masculino,,9.0,1965.0,,,
9937,Otacílio Gasparini,não cadastrado,,,,,,
9939,Sheila Goloborotko,feminino,,,,,,
9941,José Roberto Graciano,não cadastrado,,,,,,
9942,João Grijó,masculino,20.0,6.0,1949.0,11.0,4.0,2003.0
9943,Elizabeth Jobim,feminino,,,1957.0,,,
9944,Antônio Grosso,masculino,,,1935.0,,,
9945,Martinho de Haro,masculino,11.0,11.0,1907.0,23.0,5.0,1985.0
9947,Richard Hideaki,não cadastrado,,,,,,
9948,Israel,masculino,,,1969.0,,,
9949,Gonçalo Ivo,masculino,15.0,1.0,1958.0,,,
9950,Valdir Jagmin,masculino,,,1950.0,,,
9951,Jacques Jesion,masculino,,,1958.0,,,
9952,Isabel de Jesus,feminino,28.0,2.0,1938.0,,,
9953,João Jorge,masculino,,,1947.0,,,
9958,Milton Kurtz,masculino,,,1951.0,27.0,6.0,1996.0
9959,José Augusto Lagoeiro,não cadastrado,,,,,,
9960,Lairana,feminino,26.0,7.0,1948.0,,,
9961,Izolda L. Landmayer,feminino,2.0,7.0,1929.0,,,
9962,Jac Leirner,feminino,,,1961.0,,,
9964,Fernando Leite,masculino,21.0,1.0,1964.0,,,
9965,Ana Linnemann,feminino,,,1956.0,,,
9970,Milton Machado,masculino,9.0,1.0,1947.0,,,
9971,Macline,feminino,,,1914.0,,,
9972,Francisco Magalhães,masculino,16.0,1.0,1962.0,,,
9974,Pablo Manyé,não cadastrado,,,,,,
9975,Rosana Mariotto,feminino,,,,,,
9976,Sérgio Martinolli,masculino,,,1938.0,,,
9977,Hélio Martins,masculino,,,,,,
9978,Nazaré Martins,não cadastrado,,,,,,
9979,Sérgio Régis Martins,masculino,,,,,,
9980,Antônio da Matta,não cadastrado,,,,,,
9981,Rogéria Mattos,feminino,,,1959.0,,,
9982,Frans Post,masculino,,,1612.0,17.0,2.0,1680.0
9984,Aderson Medeiros,masculino,4.0,10.0,1948.0,,,
9985,Dario Mecatti,masculino,14.0,12.0,1909.0,22.0,7.0,1976.0
9986,Alexandre Menezes,não cadastrado,,,,,,
9987,Mestre Noza,masculino,,,1897.0,,,1984.0
9988,Ivoneth,feminino,10.0,5.0,1936.0,,,
9989,Midori Hatanaka,feminino,22.0,6.0,1950.0,,,
9991,Thereza Miranda,feminino,,,1928.0,,,
9993,Nina Moraes,feminino,,,1960.0,,,
9995,Fabíola Moulin,feminino,,,,,,
9998,Zé Tarcísio,masculino,,,1941.0,,,
10000,Nearco,masculino,8.0,9.0,1936.0,,,
10002,Maria Cecília Neves,feminino,,,,,,
10004,Nirvana,não cadastrado,,,,,,
10006,Nelson Nóbrega,masculino,,,1900.0,,,1997.0
10007,Vany Novello,não cadastrado,,,,,,
10009,Carlos Nunes,masculino,,,1959.0,,,
10010,Sérgio Nunes,masculino,12.0,7.0,1956.0,,,
10014,GTO,masculino,,,1913.0,,,1990.0
10015,Paulo Olszewski,masculino,,,,,,
10016,Omari,masculino,,,1946.0,,,
10017,Arlindo Ortolani,masculino,14.0,10.0,1912.0,,,
10018,Nazareth Pacheco,feminino,,,1961.0,,,
10019,Elani Paludo,feminino,,,,,,
10022,Solange Pessoa,feminino,,,1961.0,,,
10023,Antunis Arantes,masculino,1.0,5.0,1966.0,,,
10024,Carlos Alberto Petrucci,masculino,,,1919.0,8.0,6.0,2012.0
10025,Nelma Pezzin,feminino,29.0,3.0,1955.0,,,
10026,Suely Pinotti,feminino,27.0,5.0,1936.0,,,
10030,Flávio Pons,masculino,,,1947.0,,,
10032,Florian Raiss,masculino,,,1955.0,26.0,3.0,2018.0
10033,Nelson Ramos,não cadastrado,,,,,,
10034,Antônio Carlos Rampazzo,masculino,,,1950.0,,,
10035,Maria das Graças Rangel,feminino,,,1947.0,,,
10037,Rinaldo,masculino,,,1961.0,,,
10038,Antonio Rocco,masculino,23.0,7.0,1880.0,28.0,11.0,1944.0
10039,Helmut Batista,masculino,,,1964.0,,,
10042,Niura Bellavinha,feminino,,,1962.0,,,
10043,Coca Rodriguez,feminino,3.0,6.0,1945.0,,,
10045,Rômulo Cardoso,masculino,,,,,,
10046,Dudi Maia Rosa,masculino,,,1946.0,,,
10048,Marcia Rothstein,feminino,,,1952.0,,,
10049,Marcos Ruck,masculino,,,1956.0,,,
10050,Lena Bergstein,feminino,,,1946.0,,,
10051,Vera Salamanca,feminino,12.0,11.0,1948.0,,,
10052,Estela Sandrini,não cadastrado,,,,,,
10053,Waldomiro Sant'Anna,masculino,20.0,6.0,1952.0,,,
10054,Rui Santana,masculino,1.0,9.0,1960.0,,,
10057,Mônica Sartori,feminino,2.0,2.0,1957.0,,,
10058,Paulo Schmidt,masculino,,,1963.0,,,
10059,Richard Seabra,não cadastrado,,,,,,
10060,João Osorio Brzezinski,masculino,2.0,3.0,1941.0,,,
10062,Manoel Serpa,masculino,,,1945.0,,,
10064,Júlio Martins,masculino,,,1893.0,,,1979.0
10066,Maria Campos,feminino,28.0,7.0,1940.0,,,
10067,Karla Sluss,não cadastrado,,,,,,
10069,Elisa Souza,feminino,,,,,,
10074,Ivan Stancati,não cadastrado,,,,,,
10076,Arpad Szenes,masculino,6.0,5.0,1897.0,16.0,1.0,1985.0
10078,Ana Maria Tavares,feminino,,,1958.0,,,
10081,Renata Telles,não cadastrado,,,,,,
10082,Ênio Lippmann,masculino,1.0,12.0,1934.0,,,
10084,Joaquim Tenreiro,masculino,18.0,4.0,1906.0,21.0,6.0,1992.0
10085,Elida Tessler,feminino,23.0,11.0,1961.0,,,
10090,Tomzé,masculino,21.0,11.0,1947.0,,,
10091,Regina Dutra,feminino,16.0,9.0,1942.0,,,
10098,Regina Vater,feminino,,,1943.0,,,
10099,Angelo Venosa,masculino,14.0,8.0,1954.0,,,
10100,Carlos Fadon Vicente,masculino,4.0,9.0,1945.0,,,
10101,Oswaldo Vicente,masculino,14.0,3.0,1936.0,,,
10102,Ely Vicentini,masculino,,,,,,
10103,Júlio Manso,masculino,,,1961.0,,,
10105,Zéllo Visconti,masculino,24.0,3.0,1942.0,,,
10106,Alfi Vivern,masculino,,,1948.0,,,
10107,Mário Sanders,masculino,,,,,,
10108,Walton Wysocki,masculino,7.0,10.0,1937.0,,,
10109,Yvanna,feminino,15.0,12.0,1938.0,,,
10111,Fernando Zarif,masculino,,,1960.0,24.0,12.0,2010.0
10112,Mário Zavagli,masculino,,,1956.0,,,
10113,Zenon,masculino,,,1918.0,18.0,1.0,2002.0
10115,Zorzi,masculino,22.0,8.0,1948.0,,,
10118,Mário Gruber,masculino,31.0,5.0,1927.0,28.0,11.0,2011.0
10124,Claúdio Takita,masculino,,,,,,
10125,Gedley Belchior Braga,masculino,,,1967.0,,,
10126,Adalberto,masculino,28.0,11.0,1961.0,,,
10127,Luiz Carlos Albertini,masculino,20.0,7.0,1941.0,,,
10128,Marco de Araujo,masculino,,,1959.0,,,
10129,Stela Barbieri,feminino,24.0,10.0,1965.0,,,
10131,Belmonte,masculino,15.0,5.0,1897.0,19.0,4.0,1947.0
10132,Gomes de Souza,masculino,,12.0,1955.0,,,
10133,Oscar Boeira,masculino,,,1883.0,,,1943.0
10134,Joyce Brandão,feminino,,,1951.0,,,
10135,Leopoldo Gotuzzo,masculino,4.0,8.0,1887.0,4.0,11.0,1983.0
10136,J. C. Canato,masculino,,,1965.0,,,
10139,Newton Cavalcanti,masculino,26.0,6.0,1930.0,12.0,8.0,2006.0
10140,Guima,masculino,26.0,3.0,1927.0,30.0,10.0,1993.0
10144,Aloísio Magalhães,masculino,5.0,11.0,1927.0,13.0,6.0,1982.0
10145,Gladys Maldaun,feminino,,,1943.0,,,
10147,José Patrício,masculino,22.0,2.0,1960.0,,,
10148,Júlio Minervino,masculino,,,,,,
10149,Regina Leite,não cadastrado,,,,,,
10150,M. A. Nasser Leone,feminino,16.0,8.0,1944.0,16.0,4.0,2014.0
10151,Renata Lourenção,feminino,,,1965.0,,,
10152,José Antônio Moreto,masculino,14.0,7.0,1938.0,,,
10153,Avatar Moraes,masculino,6.0,4.0,1933.0,19.0,7.0,2011.0
10156,Karin Paiva,feminino,,,1964.0,,,
10158,Papf,masculino,17.0,3.0,1833.0,16.0,3.0,1910.0
10159,Celso da Silva,masculino,,,1953.0,,,
10161,Maria Polo,feminino,19.0,11.0,1937.0,23.0,11.0,1983.0
10162,Sebastião Miguel,masculino,23.0,12.0,1958.0,,,
10163,João Faria Viana,masculino,,,1905.0,,,1975.0
10164,Ernest Zeuner,masculino,,,1895.0,,,1967.0
10165,Marlene Almeida,feminino,,,1942.0,,,
10168,Lúcia Castanheira,feminino,,,1959.0,,,
10169,Pierre Chalita,masculino,30.0,1.0,1930.0,30.0,7.0,2010.0
10170,Konstantin Christoff,masculino,,,1923.0,,,
10172,Theodoro De Bona,masculino,11.0,6.0,1904.0,20.0,9.0,1990.0
10173,Presciliano Silva,masculino,17.0,5.0,1883.0,7.0,8.0,1965.0
10174,Guita Soifer,feminino,,,1935.0,,,
10175,Gaudêncio Fidelis,masculino,,,1965.0,,,
10176,Rodolpho Tamanini Netto,masculino,23.0,11.0,1951.0,,,
10177,Freyesleben,masculino,9.0,4.0,1899.0,7.0,3.0,1970.0
10178,Franco Giglio,masculino,17.0,6.0,1937.0,4.0,4.0,1982.0
10179,Rosi Gomes,não cadastrado,,,,,,
10180,Rossana Guimarães,feminino,,,1958.0,,,
10181,Toléu,masculino,,,1957.0,,,
10182,Jarina,feminino,,,,,,
10183,Kuroiwa,masculino,,,1946.0,,,
10184,Geraldo Leão,masculino,,,1957.0,,,
10186,Luiz Carlos de Andrade Lima,masculino,26.0,9.0,1933.0,18.0,3.0,1998.0
10187,Luiz Mauro,masculino,22.0,4.0,1968.0,,,
10190,Mohamed,masculino,,,1957.0,,,
10192,Alfredo Nobel,masculino,29.0,12.0,1960.0,,,
10193,Dulce Osinski,feminino,11.0,2.0,1962.0,,,
10194,Renata Peters,não cadastrado,,,,,,
10195,Lídia Baís,feminino,22.0,4.0,1900.0,19.0,10.0,1985.0
10196,Marco Paulo Rolla,masculino,,,1967.0,,,
10197,Mário Rubinski,masculino,,,1933.0,,,
10203,Edilson Viriato,masculino,11.0,7.0,1966.0,,,
10207,Antônio Aristides,masculino,,,1960.0,,,
10210,Babinski,masculino,20.0,4.0,1931.0,,,
10211,Ju Barros,não cadastrado,,,,,,
10212,Monica Barth,feminino,,,1961.0,,,
10213,Fábio Carrijo,não cadastrado,,,,,,
10214,Nair de Carvalho,feminino,,,,,,
10215,Leda Catunda,feminino,23.0,6.0,1961.0,,,
10217,Barrinha,masculino,22.0,5.0,1961.0,,,
10218,Georgia Creimer,feminino,,,1964.0,,,
10220,Rossana Di Munno,masculino,,,1959.0,,,
10225,Lorenzato,masculino,1.0,1.0,1900.0,,,1995.0
10226,Ferrão,não cadastrado,,,1961.0,,,
10229,Luiz Monforte,masculino,12.0,4.0,1949.0,,,
10230,Graça Arnús,feminino,19.0,4.0,1950.0,,,
10231,Oscar Oiwa,masculino,11.0,8.0,1965.0,,,
10233,Fiona Locke,não cadastrado,,,,,,
10234,Monica Barki,feminino,,,1956.0,,,
10238,Maria Alice Prata,não cadastrado,,,,,,
10239,Osmar Dalio,masculino,,,1959.0,,,
10240,Ronaldo Moraes Rêgo,masculino,15.0,4.0,1956.0,,,
10242,Romanelli,masculino,20.0,1.0,1945.0,,,
10243,Lúcia Fonseca,feminino,14.0,1.0,1960.0,,,
10245,Alcides Santos,masculino,,,1945.0,,,
10246,Lídia Lopes Torres,não cadastrado,,,,,,
10247,Geórgia Kyriakakis,feminino,22.0,8.0,1961.0,,,
10249,Alvaro Vaz,masculino,23.0,11.0,1964.0,,,
10250,Júlio Villani,masculino,15.0,2.0,1956.0,,,
10251,Luiz Felipe Vitelli,masculino,2.0,8.0,1955.0,,,
10252,Mestre Dezinho,masculino,2.0,3.0,1916.0,,2.0,2000.0
10254,Ottone Zorlini,masculino,20.0,9.0,1891.0,6.0,6.0,1967.0
10257,Alberto Nicolau,masculino,,,1961.0,,,
10258,Irene Faiguenboim,feminino,,,1955.0,,,
10260,Dolly Moreno,não cadastrado,,,,,,
10261,Grace Arrabal,feminino,,,1958.0,,,
10262,Ubiratã Braga,masculino,,,1965.0,,,
10265,Edilza Araújo Megale,feminino,13.0,2.0,1939.0,,,
10266,Nortton,masculino,18.0,7.0,1966.0,,,
10269,João Rossi,masculino,24.0,12.0,1923.0,18.0,7.0,2000.0
10270,Schwanke,masculino,15.0,6.0,1951.0,27.0,5.0,1992.0
10271,Sonia Tamer,feminino,15.0,3.0,1959.0,,,
10273,Vicente Abreu,masculino,22.0,9.0,1926.0,,4.0,1987.0
10276,Oswald de Andrade Filho,masculino,4.0,1.0,1914.0,,,1972.0
10277,Andreatini,masculino,19.0,3.0,1921.0,,,
10278,Victor Arruda,masculino,,,1947.0,,,
10279,Lula Cardoso Ayres,masculino,26.0,9.0,1910.0,30.0,6.0,1987.0
10280,Mário Azevedo,masculino,,,1957.0,,,
10281,Anna Maria Badaró,feminino,29.0,10.0,1945.0,,,
10284,J. Bezerra,masculino,,,1939.0,,,
10285,Ricardo Bezerra,masculino,,,1963.0,,,
10287,Athos Bulcão,masculino,2.0,7.0,1918.0,31.0,7.0,2008.0
10288,Fang,masculino,28.0,7.0,1931.0,30.0,11.0,2012.0
10289,Maurício Cals,masculino,1.0,11.0,1949.0,,,
10290,Antonio Carpentieri,masculino,,,1930.0,20.0,1.0,1987.0
10295,Carmelio Cruz,masculino,,,1924.0,,,
10296,Dacruz,masculino,,,1957.0,,,
10297,Adão Domiciano,masculino,,,1969.0,,,
10298,Rones Dumke,masculino,29.0,9.0,1949.0,,,
10299,Albert Eckhout,masculino,,,1610.0,,,1666.0
10302,Aurélio de Figueiredo,masculino,3.0,8.0,1854.0,9.0,4.0,1916.0
10303,Cláudio Fontes,masculino,,,1939.0,,,
10305,Cleber Gouvêa,masculino,,,1942.0,10.0,3.0,2000.0
10307,Henry Vitor,masculino,2.0,4.0,1939.0,,,
10308,Judith Lauand,feminino,26.0,5.0,1922.0,,,
10309,Bruno Lechowski,masculino,4.0,4.0,1887.0,15.0,10.0,1941.0
10310,Loro,masculino,,,1947.0,,,
10311,Louise Ganz,feminino,,,1964.0,,,
10312,Mariannita Luzzati,feminino,27.0,12.0,1963.0,,,
10313,Maria Carmen,feminino,,,1935.0,20.0,6.0,2014.0
10315,Lygia Milton,feminino,,,1931.0,,,
10317,Ninita Moutinho,feminino,16.0,4.0,1914.0,26.0,4.0,1989.0
10318,Aloysio Novis,masculino,7.0,8.0,1935.0,,,2008.0
10321,Carlos Pasquetti,masculino,,,1948.0,,,
10323,Thales Pereira,masculino,,,1952.0,,,
10324,Dnar Rocha,masculino,,,1932.0,24.0,11.0,2006.0
10325,Hipólito Rocha Júnior,masculino,,,1950.0,,,
10328,Matuto Dellasilva,masculino,,,,,,
10329,Oscar Pereira da Silva,masculino,27.0,8.0,1867.0,17.0,1.0,1939.0
10330,Acácio Sobral,masculino,25.0,2.0,1943.0,23.0,11.0,2009.0
10331,Geraldo Teixeira,masculino,10.0,10.0,1953.0,,,
10332,Uziel,masculino,,,1945.0,,,
10333,Bassano Vaccarini,masculino,,8.0,1914.0,7.0,4.0,2002.0
10335,Abigail Vasthi,feminino,,,1937.0,,,
10336,Georges Wambach,masculino,1.0,10.0,1901.0,4.0,2.0,1965.0
10337,Yesquénluritta,masculino,,,1939.0,,,
10338,Aprígio,masculino,24.0,10.0,1954.0,,,
10340,Carlos Moreira,masculino,30.0,9.0,1936.0,11.0,6.0,2020.0
10345,Renato Rezende,não cadastrado,,,,,,
10347,Chico Câmelo,masculino,,,1955.0,,,
10348,Nelson Coletti,masculino,,,1935.0,,,
10349,Paulo Humberto de Almeida,masculino,26.0,11.0,1953.0,,,
10357,Adir Botelho,masculino,3.0,3.0,1932.0,,,
10359,Bruno Pedrosa,masculino,,,1950.0,,,
10361,Milton de Almeida,masculino,,,1943.0,,,
10362,Marcia Pastore,feminino,1.0,2.0,1964.0,,,
10363,Frederico Pinto,masculino,24.0,5.0,1968.0,,,
10364,Humberto Guimarães,masculino,,,1947.0,,,
10365,João de Sylos,masculino,19.0,10.0,1964.0,,,
10367,Glenio Bianchetti,masculino,15.0,1.0,1928.0,18.0,2.0,2014.0
10372,Bernardo Caro,masculino,5.0,12.0,1931.0,16.0,9.0,2007.0
10375,Liane Chammas,não cadastrado,,,,,,
10376,Rosângela Rennó,feminino,19.0,11.0,1962.0,,,
10378,Cláudio Guimarães,masculino,,,1960.0,,,
10382,Eric Collette,masculino,,,1960.0,,,
10383,Lucia Py,feminino,,,1928.0,,,
10384,Claudia Renault,feminino,28.0,4.0,1952.0,,,
10386,Nícia Mafra,feminino,,,,,,
10387,Willys de Castro,masculino,16.0,2.0,1926.0,5.0,6.0,1988.0
10389,Sérgio Guerini,masculino,,,1961.0,,,
10390,Inge Roesler,não cadastrado,,,,,,
10391,Lucy Salles,feminino,,,1932.0,,,
10394,Neusa Nogueira,feminino,18.0,2.0,1929.0,,,
10395,Ana Maria Dias,feminino,,,1945.0,,,
10397,Carlos Takaoka,masculino,23.0,9.0,1945.0,,,
10399,Lenir de Miranda,feminino,,,1945.0,,,
10402,Durval Pereira,masculino,26.0,6.0,1917.0,20.0,2.0,1984.0
10403,Hildegard Rosenthal,feminino,25.0,3.0,1913.0,16.0,9.0,1990.0
10404,Veiga Valle,masculino,9.0,9.0,1806.0,29.0,1.0,1874.0
10405,J. Carlos,masculino,18.0,6.0,1884.0,2.0,10.0,1950.0
10407,Ronaldo Oliveira,masculino,,,,,,
10409,Sonia Montagner,feminino,,,,,,
10412,Jefferson Braga,não cadastrado,,,,,,
10413,Hamilton Gondim,masculino,,,,,,
10414,Rogério Gomes,masculino,16.0,9.0,1944.0,,,
10415,Lúcio Bittencourt,não cadastrado,,,,,,
10417,Irene Buarque,feminino,,,1943.0,,,
10420,Graciela Rodriguez,feminino,,,1949.0,,,
10423,Leila Pugnaloni,feminino,9.0,2.0,1956.0,,,
10424,Cazarré,masculino,,,1943.0,,,
10427,Genesco Murta,masculino,,,1885.0,,,1967.0
10428,Heitor dos Prazeres,masculino,23.0,9.0,1898.0,,,1966.0
10429,Penna Prearo,masculino,30.0,9.0,1949.0,,,
10430,José Antonio,masculino,15.0,9.0,1954.0,,,
10431,Lourdes Barreto,feminino,,,1956.0,,,
10432,Liana Delamanha,feminino,,,1948.0,,,
10433,Lais Giusti,feminino,10.0,5.0,1954.0,,,
10436,Ofra Grinfeder,feminino,,,1945.0,,,
10437,Luiz Lopez,não cadastrado,,,,,,
10438,Ana Michaelis,feminino,30.0,7.0,1962.0,,,
10441,Parisi Filho,masculino,,,1942.0,,,
10442,Aminadav Palatnik,masculino,29.0,6.0,1924.0,,,
10445,Luiz Carlos Felizardo,masculino,,,1949.0,,,
10447,Marcello Nitsche,masculino,15.0,9.0,1942.0,12.0,3.0,2017.0
10450,Glê,feminino,,,1938.0,,,
10451,Jorge Rachid Bussab,masculino,28.0,2.0,1927.0,,,
10452,Fátima Junqueira Pereira,feminino,,,1965.0,,,
10453,Mário Camargo Pacheco,masculino,28.0,6.0,1944.0,,,
10456,Constança Lucas,feminino,,,1960.0,,,
10457,Nydia Negromonte,feminino,,,1965.0,,,
10458,Bette Kalache,feminino,,,,,,
10461,Sandra Cinto,feminino,,,1968.0,,,
10462,Marcia Grostein,feminino,,,1949.0,,,
10465,Glênio Lima,masculino,22.0,6.0,1951.0,,,
10466,Eloise Frota,feminino,,,1952.0,,,
10467,Francisco Vidal Júnior,masculino,15.0,11.0,1954.0,,,
10468,Hélio Faria,masculino,,,,,,
10469,Rogério Dias,masculino,,,1945.0,,,
10473,Sebastião de Paula,masculino,14.0,5.0,1961.0,,,
10474,Guto Araujo,masculino,,,1967.0,,,
10477,Fernando Madeira,masculino,1.0,1.0,1938.0,,,
10478,Masumi Tsuchimoto,masculino,,,1934.0,,,
10479,Arnaldo de Melo,masculino,,,1960.0,,,
10480,Jerci Maccari,não cadastrado,,,,,,
10482,Adriana Macedo,não cadastrado,,,,,,
10483,Júlio Quaresma,masculino,,,1958.0,,,
10484,Cláudio Valério Teixeira,masculino,,,1949.0,,,
10485,Júlio Guerra,masculino,,,1912.0,21.0,1.0,2001.0
10488,Guilherme Secchin,masculino,,,1959.0,,,
10489,Maria Villares,feminino,,,1940.0,,,
10490,Edgard de Souza,masculino,,,1962.0,,,
10492,Ismar Curi,masculino,7.0,12.0,1959.0,,,
10493,Fábio Moreira Leite,masculino,19.0,12.0,1951.0,,,
10495,Silvia Mecozzi,feminino,18.0,8.0,1956.0,,,
10496,Ana Maria Pacheco,feminino,,,1943.0,,,
10499,Hildebrando de Castro,masculino,,,1957.0,,,
10502,Domício Pedroso,masculino,,,1930.0,,,
10505,Sandra Mendes,feminino,,,1947.0,,,
10506,Ana Caroline de Lima,feminino,,,,,,
10510,Cláudio Santa Cruz,masculino,5.0,7.0,1956.0,,,
10511,Dora Longo Bahia,feminino,3.0,12.0,1961.0,,,
10512,Sergio Bertoni,masculino,21.0,9.0,1926.0,,,
10513,Alfredo Ceschiatti,masculino,,,1918.0,25.0,8.0,1989.0
10514,Gilvan Samico,masculino,15.0,6.0,1928.0,25.0,11.0,2013.0
10515,Jaime Prades,masculino,25.0,7.0,1958.0,,,
10517,Claudio Barros,masculino,,,1963.0,,,
10523,Adriano Pedrosa,masculino,,,1965.0,,,
10526,Marcos Cardoso,masculino,7.0,3.0,1960.0,,,
10527,Mauro Kleiman,não cadastrado,,,1950.0,,,
10529,Marta Strambi,feminino,,,1960.0,,,
10531,Cassio Michalany,masculino,,,1949.0,,,
10532,Erli Fantini,não cadastrado,,,,,,
10533,Edmund Pink,masculino,,,1790.0,,,1833.0
10538,Loris Machado,feminino,,,1950.0,24.0,2.0,2002.0
10542,Aristides Alves,masculino,13.0,2.0,1949.0,,,
10549,Regina Alvarez,feminino,,,1948.0,,,2007.0
10551,Regina Stella,feminino,,,1952.0,,,
10555,Rogério Medeiros,masculino,,,1962.0,,,
10556,Carla Fatio,feminino,5.0,10.0,1962.0,,,
10558,Salvio Daré,masculino,6.0,4.0,1963.0,1.0,8.0,1996.0
10562,Alex Cerveny,masculino,5.0,11.0,1963.0,,,
10570,Rogério Ghomes,masculino,31.0,8.0,1966.0,,,
10571,Ivens Machado,masculino,,,1942.0,12.0,5.0,2015.0
10573,Wladimir Fontes,masculino,29.0,7.0,1967.0,,,
10575,Pedro Ribeiro,masculino,22.0,5.0,1951.0,,,
10578,Daniel Renault,masculino,25.0,1.0,1966.0,,,
10579,Ana Quintella,não cadastrado,,,,,,
10580,Edu Simões,masculino,27.0,12.0,1956.0,,,
10581,Juvenal Pereira,masculino,24.0,11.0,1946.0,,,
10582,Leopoldo Plentz,masculino,22.0,5.0,1952.0,,,
10583,Bia Parreiras,feminino,,,,,,
10584,Ed Viggiani,masculino,18.0,10.0,1958.0,,,
10585,Fay GODWIN,não cadastrado,,,,,,
10586,Ricardo de Vicq,masculino,13.0,9.0,1950.0,,,
10587,Jacqueline Joner,feminino,,,1953.0,,,
10588,Oswaldo Goeldi,masculino,31.0,10.0,1895.0,15.0,2.0,1961.0
10589,Fernando Chaves,masculino,,,1956.0,,,
10591,Sandra Bordin,feminino,,,,,,
10593,Cildo Meireles,masculino,9.0,2.0,1948.0,,,
10598,Jacqueline Aronis,feminino,,,1955.0,,,
10603,Antonio Saggese,masculino,19.0,4.0,1950.0,,,
10606,Lelio Coluccini,masculino,,,1907.0,,,
10608,Constância Nery,feminino,13.0,5.0,1936.0,,,
10609,Paulo Monteiro,masculino,,,1961.0,,,
10610,Odires Mlászho,masculino,13.0,3.0,1960.0,,,
10612,Barreto,masculino,14.0,6.0,1942.0,,,
10614,José Rufino,masculino,3.0,7.0,1965.0,,,
10615,Carlos Freire,masculino,,,1945.0,,,
10617,Marina Saleme,feminino,,,1958.0,,,
10620,Amador Perez,masculino,,,1952.0,,,
10621,Fábio Noronha,masculino,26.0,12.0,1970.0,,,
10622,Carlito Contini,não cadastrado,,,,,,
10623,A. C. D'Ávila,masculino,15.0,12.0,1955.0,23.0,11.0,1997.0
